node1,node2,label
"SMAIL, I","SCHILIZZI, RT",0
"VEDOVATO, G","MAUCELI, E",1
"BOYLE, BJ","WAGNER, RM",0
"POOLEY, G","LAZZAROTTO, F",0
"YOSHIDA, T","UDOMPRASERT, P",0
"HOOPER, E","RODRIGUES, C",1
"BROTHERTON, M","WOLK, S",0
"SCHADE, D","BRINCHMANN, J",1
"HEARNSHAW, JB","RETTER, A",1
"DJORGOVSKI, ACESG","RICHBERG, K",0
"SMITH, I","GOLDSTEN, J",0
"CAMPOS, A","SOMERVILLE, RS",0
"HOESSEL, J","TOLSTOY, E",0
"FISCHER, P","RICHSTONE, DO",1
"HUBENY, I","HOOK, RN",0
"MASTERSON, C","WILSON, CW",1
"SUTHERLAND, W","NAVARRO, JF",0
"GEBALLE, TR","RAMOND, TM",0
"BAND, D","CENTURION, M",0
"MATSUBARA, Y","DAWSON, BR",0
"FIORE, F","SHIGEYAMA, T",0
"DECARVALHO, RR","PUDDU, E",0
"FILEVICH, A","MOSTAFA, MA",1
"IWASAWA, K","AKERLOF, C",0
"MURAKAMI, T","AL, CSE",0
"BOUWMAN, J","POTTASCH, SR",1
"IRWIN, M","STROM, RG",0
"MAZETS, E","FERRIN, I",0
"DICKINSON, ME","THIELEMANN, FMF",0
"BREMER, M","IANNA, P",0
"SCHINDLER, S","MAKISHIMA, K",0
"GIBSON, BK","MANDUSHEV, GI",0
"OCONNELL, RW","BECK, T",0
"ALLEN, B","MEYER, SS",0
"MILLER, MC","PEDERSEN, H",0
"ROTHSCHILD, RE","MANKELOW, SH",0
"SOKOLSKY, P","SHINOZAKI, K",0
"BENBOW, W","SHOUP, A",1
"METZGER, M","FREDERICKS, DD",0
"HOFMANN, W","SCHMELE, D",0
"FINLEY, JP","WILLIAMS, DA",0
"CRARY, DJ","SPARKS, W",0
"DEGLI, IWA","DEGLI, U",0
"SNOWDEN, SL","MORRIS, M",0
"GHIGO, FD","STRICKMAN, MS",0
"LUPPINO, GA","BURG, R",0
"WOOD, MA","BANKS, TS",0
"FINK, HH","KORATKAR, A",0
"ISHINO, M","MATSUI, N",1
"BURROWS, CJ","TURNER, A",0
"HJORTH, J","PETRO, L",0
"FORTSON, LF","BELOV, K",1
"AELLIG, MR","GLOECKLER, G",1
"KUIPER, L","BHATTACHARYA, D",0
"BARR, R","BRAUN, KV",0
"HUGHES, DH","CESARSKY, CJ",0
"VREESWIJK, PM","CORNELISSE, R",0
"TZIOUMIS, AK","JAUNCEY, DL",1
"KORIBALSKI, BS","DALAL, N",0
"GARNAVICH, P","ARMSTRONG, M",0
"APPENZELLER, I","KAPPELMANN, N",1
"PAHRE, MA","ROL, E",0
"MCMAHON, RG","YAHIL, A",0
"FRUCHTER, AS","WYSE, R",0
"WALKER, AR","MAZZALI, PA",0
"SAKURAZAWA, K","KIRKPATRICK, D",0
"FRANCESCHINI, A","PETRIS, MD",0
"VERBUNT, F","CRAWFORD, F",0
"KURKISUONIO, H","KAINULAINEN, K",1
"BANDAY, AJ","PETERSON, JB",0
"FESEN, RA","KIRKPATRICK, JD",0
"MAZZALI, PA","SCHOMMER, RA",0
"PERLMUTTER, S","FERRARESE, L",0
"LUMB, D","GAETZ, TJ",0
"SILBERMANN, NA","KOBAYASHI, N",0
"BEZRUKOV, LB","KLABUKOV, AM",1
"ZWAAN, MA","GROOT, PJ",0
"BROWNE, IWA","EATON, N",0
"SCHILD, R","JEFFRIES, RD",0
"DORMAN, B","SARAJEDINI, A",0
"COLLINS, NR","DANKS, A",0
"SRINIVASAN, R","GAIDOS, JPFJA",1
"SEGRETO, A","KELSON, D",0
"VAUGHAN, BA","COSTA, E",0
"KII, T","MARANG, F",0
"CARTER, D","BANNISTER, N",0
"MINNITI, D","ALBROW, MD",0
"WATASE, Y","BASKETT, L",0
"BARRET, D","PROUST, D",0
"PERLMUTTER, S","FRYE, BL",0
"PULLIN, J","GLEISER, R",1
"COMASTRI, A","SASAKI, K",0
"FIGUEIREDO, N","SCARAMUZZI, F",0
"HUCHRA, J","PIRO, L",0
"BUTTERWORTH, P","DEZALAY, JP",0
"EGAMI, E","GALLIMORE, JF",0
"KOUVELIOTOU, C","YADIGAROGLU, IA",0
"JAGER, R","BOATTINI, A",0
"CAPPI, M","AKERLOF, C",0
"MARTIN, CL","MARTIN, C",0
"MELLIER, Y","SUMNER, T",0
"FRYER, CL","MACFADYEN, AI",0
"EBISAWA, K","RAY, PS",0
"EFSTATHIOU, G","BERTOLDI, F",0
"ESPINOSA, JMR","MACCHETTO, D",0
"BUREAU, M","KILLEEN, NEB",0
"MAGAIN, P","MASETTI, N",0
"HARTMAN, RC","PALMA, C",0
"MIYAMOTO, M","KUBO, Y",0
"MARTIN, EL","SCHWARZ, G",0
"TURATTO, M","MEEGAN, C",0
"CALLANAN, PJ","BRUYN, AGD",0
"FONTANA, A","HEISE, J",0
"BUTTERWORTH, P","PARKER, EL",0
"BUTLER, RC","GIBBONS, R",0
"MAGAIN, P","NEUFORGE, C",1
"HAXTON, W","GRUZINOV, A",1
"MARTINEZGONZALEZ, E","PIRAINO, S",0
"KUNZE, D","GARCIABURILLO, S",0
"WALSH, JR","FELDMAN, PD",0
"KEEGSTRA, P","LEVIN, S",0
"TREVES, A","PENTON, S",1
"FILIPPENKO, AV","CAPPELLARI, M",0
"FREDERIKS, D","NICKLAS, H",0
"NUSSINOV, S","HASINOFF, M",1
"CZERNY, B","DUMONT, A",0
"BROWNE, IWA","HASINGER, G",0
"PELLO, R","LAUREIJS, R",0
"MATSUBARA, Y","NAITO, T",1
"CHEN, W","DIETRICH, M",0
"CIOTTI, L","LANZONI, B",1
"ZHANG, SN","NICKLAS, H",0
"RODGERS, AW","FREEMAN, K",0
"BRUZUAL, G","OFEK, EO",0
"SHIOMI, A","SAEKI, T",0
"JAHODA, K","OHASHI, T",0
"LUBIN, LM","PECK, AB",0
"BOER, KSD","MUELLER, P",1
"LEVENTHAL, M","KURCZYNSKI, P",0
"MATSUBARA, Y","KURTZ, DW",0
"KERKWIJK, MHV","FISHMAN, GJ",0
"SAULT, R","CALLCUT, J",1
"BROTHERTON, MS","DIERCKS, A",0
"PETERSON, BA","HOOK, I",0
"BROWNE, IWA","PANDEY, AK",0
"THOMPSON, DJ","MANCHESTER, R",0
"CASTANDER, FJ","GANESH, S",0
"BENOIT, A","BRONIATOWSKI, A",1
"SELLGREN, K","SCHMIDT, W",1
"KAARET, P","PHLIPS, B",0
"WIEBELSOOTH, B","PUEHLHOFER, G",0
"EVANS, CR","FRAIL, DA",1
"OEMLER, A","MORRISON, FNOGE",0
"BOLLER, T","TINNEY, C",0
"RHIE, SH","LAWSON, WA",0
"LOREDO, TJ","KULKARNI, S",0
"MATSUOKA, M","KELSON, D",0
"MCMILLAN, SLW","ERGMA, E",0
"MONNET, G","RENGELINK, R",0
"ANDREANI, P","KEEBLE, O",0
"FIUME, DD","REYNOLDS, AP",0
"WATERS, LBFM","BREWER, J",0
"TAYLOR, AN","GUILLOTEAU, S",0
"WRIGHT, GS","HUGHES, D",0
"WEGNER, G","COREY, BE",0
"WILLIAMS, RE","BEAULIEU, SF",0
"PURSIMO, T","BLOOM, SD",0
"GREVE, A","TARCHI, A",1
"BOHRINGER, H","GONDOLO, P",0
"OHASHI, T","KOHMURA, Y",0
"LAMB, FK","LUBIN, L",0
"SCHREIER, EJ","MARCONI, A",1
"PENTON, S","MADEJSKI, G",1
"NISHIMURA, J","SULLIVAN, D",0
"VEDRENNE, G","CASTROTIRADO, A",0
"BLUMENTHAL, G","TROTTER, CS",0
"OHTA, K","UGRYUMOV, A",0
"TAMURA, T","BREWER, J",0
"STEFANESCU, P","BOELLA, G",0
"NETTERFIELD, CB","WILBANKS, TM",0
"BOYLE, B","KEMP, SN",0
"ELBAZ, D","HAWKINS, MRS",0
"HANES, DA","MORRIS, SL",0
"PEARCE, FR","WHITE, RA",0
"VERBUNT, F","NICE, DJ",0
"TAKAHASHI, T","QUINN, J",1
"MAO, S","SURACE, JA",0
"PORETTI, E","STATHAKIS, R",0
"MARTINEZGONZALEZ, E","BOUWENS, R",0
"UEDA, Y","HEISE, J",0
"MOTCH, C","UGRYUMOV, A",0
"TANAKA, ST","GUNDERSEN, J",0
"LIVIO, M","MCCARTHY, PJ",0
"SEMBROSKI, GH","DUNLEA, S",1
"HENNING, P","KNEZEK, P",1
"RICCI, D","PREITEMARTINEZ, A",0
"FABER, SM","WEI, JY",0
"CONNORS, A","MATTOX, JR",0
"BRIGGS, MS","HARMON, A",0
"PIAN, E","MAGALHAES, A",1
"POZZETTI, L","TOLSTOY, E",0
"TARLE, G","LARSEN, CG",0
"KUULKERS, E","SAMUELSON, FW",0
"TAKALO, LO","BERTSCH, DL",0
"SOLORZANO, AOD","OSETROV, SB",1
"MCHARDY, IM","LANTERI, L",0
"PHILLIPS, MM","CARTER, BS",0
"WILKES, BJ","XU, W",0
"OEMLER, A","WREN, J",0
"MOEHLER, S","BARSTOW, MA",0
"KING, LJ","SUMI, T",0
"SULLIVAN, DJ","ASHOKA, BN",1
"BARTHELMY, S","OSTENSEN, R",0
"FRYE, BL","CHAFFEE, FH",0
"HERRANZ, D","STORNELLI, M",0
"GRINDLAY, JE","KEHOE, R",0
"KERKWIJK, MHV","MEREGHETTI, S",0
"STIRPE, GM","MACCARONE, GPTMC",0
"GREINER, J","KEMP, SN",1
"GONZALEZ, RA","FIORE, F",0
"SCOTT, DM","PATAT, F",0
"ELLIS, RS","VANDERHEI, T",0
"UGARTE, P","GILLILAND, RL",0
"GIOMMI, P","SHAKHOVSKOY, NM",0
"CARTERLEWIS, DA","WASCKO, MO",0
"GUTIERREZ, C","BURGO, CD",1
"SARI, R","NATALUCCI, L",0
"KOTILAINEN, J","BARR, R",0
"FRANCESCHINI, A","BALLINGER, B",0
"BOLLER, T","SILLANPAA, A",0
"MEEGAN, C","RICHARDSON, GA",0
"PARADIJS, JV","OOSTERBROEK, T",1
"NAITO, T","ROWELL, GP",1
"E, L","BREHIN, S",0
"WEINBERGER, AJ","JARRETT, T",0
"MACCAGNI, D","BERLIND, P",0
"RATRA, B","GUO, H",0
"FOSBURY, RAE","SOLLERMAN, J",0
"HURLEY, K","SIEMIGINOWSKA, A",0
"KNEBE, A","GNEDIN, N",0
"RICH, RM","LUCAS, RA",0
"DANZIGER, IJ","MATZ, SM",0
"WEGNER, G","GREEN, R",0
"PERLMUTTER, S","BANKS, GD",0
"SLEATH, J","LAWRENCE, A",0
"TEREKHOV, M","ODA, S",0
"HENRY, JP","ANTONUCCIODELOGU, V",0
"STANEK, K","PIETRZYNSKI, G",0
"FIXSEN, DJ","SHUMAN, FGD",1
"DISNEY, MJ","HUGHES, HKPSMG",0
"MANNHEIM, K","BARTHELMY, S",0
"PETERS, J","ELWELL, B",1
"TREMAINE, S","MALKOV, YF",0
"MENSHCHIKOV, A","SCHOLZ, M",0
"PFAUDLER, J","CHAN, H",1
"LEIBOWITZ, EM","MENDEZ, RH",0
"MAO, S","PHINNEY, ES",0
"ELBAZ, D","FOLEY, AR",0
"MCHARDY, IM","PIAN, E",1
"PIRO, L","DUEMMLER, R",0
"MOSCARDINI, L","HANANY, S",0
"MALIN, D","BANKS, GD",1
"SCHILIZZI, RT","ROETTGERING, HJA",0
"KOEHLER, T","BEERS, TC",0
"GUNN, JE","BLANTON, M",0
"MATHESON, T","HU, JY",0
"SAKO, T","DICKINSON, JE",0
"ROBIN, A","WAGNER, S",1
"THOMPSON, S","BURNASHEV, VI",1
"CLAYTON, GC","LOVE, TE",0
"GREINER, J","KAASTRA, JS",0
"SHOUP, A","SINNIS, C",1
"BLANCHARD, A","SAHU, K",0
"LIANG, JQ","KOU, SP",1
"MARZKE, RO","STIRPE, GM",0
"FERRARESE, NKL","SEBO, K",0
"STUBBS, CW","NAKAMURA, T",1
"ZAVATTINI, G","SOKOLOV, VV",0
"ALCALA, JM","ZIEGLER, B",0
"HOOK, IM","WILSON, G",0
"WINDHORST, RA","YANG, J",0
"FRIED, JW","SEGRETO, A",0
"MACKEY, C","HARTLEY, M",0
"PARMAR, AN","ROY, AL",0
"BENNETT, K","BARTHELMY, S",0
"ONO, T","KATO, M",1
"P, K","V, ZS",1
"CAMPANA, S","HILLAS, AM",0
"TAVANI, M","MOULD, J",0
"MANKO, V","MUSELLA, I",0
"BELOBORODOV, AM","LARSSON, S",0
"NAESLUND, M","MORSELLI, A",0
"HURLEY, K","LUND, N",1
"LEITCH, EM","GANGA, K",0
"BOUCHET, FR","DESERT, F",1
"DODELSON, S","WILKINSON, DT",0
"KUNIEDA, H","WILSON, AS",0
"KAISER, N","GALAMA, TJ",0
"HAARDT, F","ARUGA, Y",0
"COMASTRI, A","GONZALEZ, JF",0
"STIRPE, G","WOLTER, A",0
"PENNYPACKER, CR","WALTON, N",1
"GRANDI, P","BOEHNHARDT, H",0
"FIORE, F","MACKEY, C",0
"SCALTRITI, F","FIUME, PSDD",0
"WEAVER, KA","VALENTINI, G",0
"ETCHEGOYEN, A","CRESWICK, RJ",0
"HAMILTON, D","MCNAUGHTON, R",1
"GRUZINOV, A","PARKER, P",1
"TRESSE, L","DRIVER, SP",0
"IRWIN, M","NUNES, NJ",1
"BOYLE, B","FERNADES, AJL",0
"GAI, M","FORSTER, A",1
"CUILLANDRE, JC","PROUST, D",0
"BAVDAZ, M","FRANCESCO, GD",0
"WIJERS, RAMJ","LUGINBUHL, C",0
"LIU, MC","STETSON, PB",0
"CHURAZOV, E","KOLODZIEJCZAK, J",0
"DOKKUM, PGV","HOUGH, JH",0
"IBATA, GGFRA","GIM, M",0
"ROCCAVOLMERANGE, B","KILLEEN, N",0
"PIRO, L","ENGLHAUSER, J",0
"FIUME, DD","FERRARA, EC",0
"MILLER, L","OATES, AP",0
"GUARNIERI, MD","OLSEN, LF",1
"BOBROWSKY, M","CARTER, BS",0
"LAUREIJS, R","DEVRIENDT, J",0
"PRAS, B","HILLEMANNS, C",0
"BLAIN, A","GENNARO, G",0
"MAZETS, E","STARR, R",1
"SMITH, DA","HOOK, R",0
"RENZINI, A","FANELLI, MN",0
"FERGUSON, H","GALAMA, T",1
"BROWNE, IWA","LACY, M",0
"DOKKUM, PV","FREEDMAN, WL",0
"FRANSSON, C","YADIGAROGLU, IA",0
"YI, S","HOOK, RN",0
"PENDLETON, GN","MOSS, M",0
"SUNTZEFF, N","ELIAS, JH",0
"LEIBOWITZ, EM","NELSON, C",0
"GARDNER, J","WILLIAMS, R",1
"IWASAWA, K","PIRO, L",1
"GRIFFITHS, R","ORLANDINI, M",0
"MALUMUTH, EM","WILSON, J",0
"DANKS, AC","BOGGESS, A",1
"CHARBONNEL, C","DZIEMBOWSKI, WA",1
"ZAND, JJMIT","MACCARONE, MC",1
"SPERGEL, DN","LEITCH, EM",0
"REBOLO, R","GAIER, T",0
"CALDWELL, N","DIERCKS, A",0
"AKERLOF, CW","FINDLEY, J",0
"ARNAUD, M","KII, T",0
"AUGUSTEIJN, T","SAKURAZAWA, K",0
"FISHMAN, GJ","CRIDER, A",0
"GAL, RR","PRIEDHORSKY, B",0
"BARTHELMY, S","GILLANDERS, GH",0
"MADDOX, SJ","CARRERA, F",0
"LEE, B","MATZ, S",0
"TANAKA, Y","ISHIDA, M",0
"JAUNSEN, AO","LUBIN, LM",0
"MUKAI, K","OVERBEEK, D",1
"BREWER, J","BLOCH, J",0
"CRONIN, JW","GIBBS, KG",1
"GREINER, J","NORRIS, JP",0
"DRAIN, D","MIRAMONTI, L",1
"PETERSON, BM","FIORANI, A",0
"ADAMI, C","SHELDON, E",0
"BENNETT, DP","HONDA, K",0
"TURATTO, M","GIARRUSSO, S",0
"COSTA, E","PACHECO, R",0
"BARTHELMY, S","ANDREWS, P",1
"STAGUHN, J","MCMULLIN, JP",1
"BLANCO, P","TRIFOGLIO, M",1
"SALVATI, M","SPERANDIO, M",0
"MOLLER, P","HARDING, ME",0
"BURNS, CR","BARRIENTOS, F",1
"LIDMAN, C","SUSUKITA, R",0
"PETERSON, BA","BESSELL, MS",0
"SUNTZEFF, NB","LI, WD",0
"NOVAK, G","PIACENTINI, F",0
"MONTUORI, M","HANSKI, M",0
"PALUMBO, GGC","TAKALO, L",0
"DALTON, GB","PRICE, I",0
"RAMAPRAKASH, AN","HIGDON, JL",0
"HYNES, RI","BANDYOPADHYAY, RM",0
"ARMUS, L","ESPINOSA, JMR",0
"PARMAR, AN","ALLER, HAM",0
"BENNETT, D","TSUJIMOTO, T",0
"PATAT, F","WALTON, N",0
"DUFOUR, RJ","ODELL, CR",1
"FORD, HC","GILLILAND, R",0
"SHANKS, T","SADLER, EM",0
"TREVES, A","ROBERTS, MD",0
"MAEDER, A","ARNOULD, M",0
"MARTINEZGONZALEZ, E","LEIBOWITZ, E",0
"NISHIJIMA, K","SHAW, SE",0
"KLIS, MVD","REMILLARD, R",0
"THOMPSON, TN","YANG, T",1
"MANDOLESI, R","PONS, R",0
"UEDA, Y","PHENGCHAMNAN, S",0
"TELTING, JH","MACCHETTO, D",0
"PREGER, B","WILLIAMS, G",0
"PERLMUTTER, S","SEVERSON, SA",0
"HAKALA, P","BRANDT, S",0
"FRUSCIONE, A","PARMAR, A",0
"OWENS, A","DUNCAN, R",0
"GEORGE, I","LEIGHLY, K",0
"MADEJSKI, G","BARCAROLI, R",0
"GLAZEBROOK, K","SMITH, IA",0
"FORTINI, P","COCCIA, E",1
"RICHSTONE, D","FABER, S",1
"ZAND, JJMIT","SOKOLOV, VV",0
"GAZTANAGA, E","ELIZALDE, E",1
"QUINLAN, GD","BOSCH, FCVD",0
"DODORICO, V","BENOIST, C",0
"DRESSLER, A","BAILYN, C",0
"PIAN, E","ILLINGWORTH, G",0
"MARSHALL, SL","ALBROW, TPCMD",0
"KORZENNIK, SG","LATHAM, DW",0
"MARTIN, EL","GUENTHER, E",0
"BANKS, TS","YOCK, P",0
"JERNIGAN, JG","SWANK, JH",0
"ROBINSON, C","PACHECO, R",0
"BRINKMANN, W","PEACOCK, T",0
"NEVALAINEN, J","VANSPEYBROECK, L",0
"TRUEMPER, J","TESCH, F",0
"MENTEN, KM","WILNER, DJ",1
"CHAFFEE, FH","BORYS, C",0
"DENNEFELD, M","DOLE, H",0
"OKE, JB","GRAVEL, P",1
"GUELIN, M","SEMPERE, MJ",0
"HONDA, M","HAYAMI, Y",0
"AUGUSTEIJN, T","PREGER, B",0
"FREEMAN, KC","KENNICUTT, WLFRC",0
"VOGES, W","YASUDA, N",0
"MALONEY, PR","OLSZEWSKI, EW",0
"SAAR, V","CILIEGI, P",0
"GRAHAM, J","CHEVALIER, R",0
"ETTORI, S","BLANDFORD, RSERD",0
"DAVIDSEN, AF","LEIGHLY, K",0
"CLEMENTINI, G","CACCIARI, C",1
"BADE, N","ROL, E",0
"VACCA, W","SICILIANO, E",0
"THORSETT, SE","SUSUKITA, R",0
"PAPADAKIS, I","OFLAHERTY, KS",0
"ZAND, JIT","PAUL, J",0
"MIGNOLI, M","PARMAR, A",0
"ANDERNACH, H","COTTON, WD",0
"LAHAV, O","SOMERVILLE, RS",0
"HUGHES, SMG","BALAM, D",0
"WEINGARTNER, JC","LEE, HK",0
"FRANSSON, C","KELSON, D",0
"MATTEUZZI, A","GROOT, PJ",0
"CANNON, R","THIELEMANN, F",0
"PETRO, L","SMITH, TE",0
"HEISE, J","TRINCHIERI, G",0
"PATNAIK, AR","QIAN, SJ",0
"COHEN, JG","DAVIES, JK",0
"ARMUS, L","BRESOLIN, F",0
"JANNUZI, BT","GUHATHAKURTA, P",0
"PIRAN, T","MORIARTYSCHIEVEN, GH",0
"LANGE, AE","MILLER, K",0
"PALUMBO, GGC","SORDO, SD",0
"STATHAKIS, R","GREEN, SF",0
"MILEY, G","LEMKE, D",1
"COMASTRI, A","BRUNETTI, G",1
"LEIBUNDGUT, B","PIEMONTE, A",1
"DOBBIE, PD","FEGGANS, K",0
"CHAMBERS, KC","MCCARTHY, P",0
"FERRARI, N","RAFFELT, GG",0
"KULKARNI, SR","TOMMASI, L",0
"CASOLI, F","LO, KY",0
"RIX, H","IRWIN, M",0
"MALKAN, MA","SADLER, EM",0
"PELLO, R","SILVA, L",0
"MANTEL, K","STAUDE, A",0
"LIDMAN, C","PAREDES, G",0
"PARMAR, AN","FABREGAT, J",0
"CASTALDINI, C","GRANDI, P",0
"READHEAD, ACS","ROBINSON, C",0
"SAMUELSON, FW","SEWARD, FD",0
"PIRO, L","PROUST, D",0
"GILLANDERS, GH","NICHOL, R",0
"PIRAN, T","PEROLA, GC",0
"MATSUBARA, Y","MALOZZI, E",0
"EDWARDS, PG","JUGAKU, J",0
"ADELBERGER, KL","BENNETT, C",0
"RICHARDS, PL","LUBIN, P",0
"BLOOM, JS","COUCH, W",0
"CUSUMANO, G","AXELROD, T",0
"IWAMOTO, K","DINGUS, B",0
"SOBCZYNSKA, D","MORINAUD, G",0
"FISCHER, P","NAESLUND, M",0
"VIGNALI, C","DEAN, AJ",0
"PETERSON, BA","MARAR, NATMK",0
"DEUSTUA, S","WANG, L",0
"WOOD, K","WOLFF, MT",0
"BLAKESLEE, JP","HORNE, KD",0
"KANYA, Y","YAMADA, M",0
"MOLENDI, S","RAFANELLI, P",0
"KUCHINSKI, LE","DAHARI, DB",0
"VALLSGABAUD, D","LIGNIERES, F",0
"FERRINI, F","GALLI, D",1
"THORSETT, SE","BENNETT, DP",0
"SMAIL, I","CAPPELLARO, E",0
"REIMER, O","PHLIPS, B",0
"SEIRADAKIS, JH","FREIRE, PC",0
"KUULKERS, E","GALLI, MR",0
"CARLBERG, RG","HALPERN, JP",0
"HALPERN, M","SCHILKE, P",0
"GRINDLAY, J","MACCARONE, MC",0
"HEIDT, J","OESTENSEN, R",0
"SOFFITTA, P","FABIAN, A",0
"EBELING, H","SMITH, PJ",0
"TAVANI, M","CATANESE, M",0
"ALVES, DR","KABE, S",0
"RAMAPRAKASH, AN","MARSHALL, S",0
"FOLKES, SR","VREESWIJK, PM",0
"BARSTOW, MA","KLUMPE, EW",0
"NOMOTO, K","ODA, S",0
"WINKLER, C","HARMON, A",0
"SMITH, JD","MCCALLON, H",0
"DERMER, CD","CARSON, MJ",0
"THOMPSON, D","CASTROTIRADO, A",0
"TACCONI, LJ","ISHIZUKI, S",0
"NICASTRO, L","GAIDOS, J",0
"FORD, E","BLOEMEN, H",0
"REMILLARD, R","FOX, DW",0
"REEDMAN, ARW","BENSON, P",0
"GULL, TR","SMARTT, S",0
"INOUE, H","YAMAOKA, K",0
"COVINO, E","TOSTI, G",0
"STORRIELOMBARDI, LJ","FEROCI, M",0
"VILLUMSEN, JV","KNEBE, A",0
"MIRABEL, IF","SPRINGEL, V",0
"ULMER, MP","MATTOX, JR",0
"CASTANDER, FJ","RATNATUNGA, KU",0
"QUINN, PJ","CALDWELL, JAR",0
"ANTONUCCIODELOGU, V","TAKAHASHI, Y",0
"SACCO, B","FINLEY, J",0
"COLLABORATION, TA","HECK, D",0
"BURG, R","SOLTAN, AM",0
"HALPERN, M","PEACOCK, J",0
"SAKATA, M","YAMAMOTO, Y",1
"MARCY, GW","KORZENNIK, SG",0
"MATTOX, J","DEAL, KJ",0
"MINNITI, TMCD","NELSON, C",0
"STANEK, KZ","TREFFERS, R",0
"LUNDQVIST, P","VALENTI, JA",0
"FRUCHTER, AS","KELLOGG, M",0
"WILLS, B","METCALFE, N",0
"LUNDQVIST, P","SAIO, H",0
"CAROLLO, CM","STEIDEL, CC",0
"OMONT, A","SLIJKHUIS, R",0
"DEUSTUA, S","PARAGI, Z",0
"BILDSTEN, L","LEAHY, DA",0
"WEYMANN, RJ","OEGERLE, WR",0
"REPHAELI, Y","FISCHER, ML",1
"HIPPELEIN, H","GOROSABEL, J",1
"KULKARNI, SR","MALKAN, M",0
"BECKER, RH","ROTTGERING, HJA",0
"BRANDT, WN","ZAND, JI",0
"KNEIB, JP","CELOTTI, A",0
"GILLILAND, RL","LUCAS, RA",0
"TOMANEY, A","WICKRAMASINGHE, DT",0
"OHSAKI, T","ILYIN, I",0
"SMAIL, I","MATZ, SM",0
"URRY, CM","HALL, TA",0
"KOUVELIOTOU, C","MUNO, MP",0
"VERDESMONTENEGRO, L","AUGARDE, R",1
"OHASHI, T","MORI, M",0
"MCMAHON, RG","GARRETT, MA",0
"LUBIN, LM","TASSONE, G",0
"PACIESAS, WS","LUM, KSK",0
"TANVIR, N","PAHRE, M",0
"GRANDI, SD","ZHANG, N",0
"TANVIR, N","FRASCATI, E",0
"MINEO, T","VARENDORFF, M",0
"ALLEN, RJ","PARISE, RA",0
"SIMARD, L","WOLD, M",0
"GREEN, RF","SMITH, AM",0
"SCHOENFELDER, V","TUMER, T",0
"SINCLAIR, MW","EDWARDS, PG",1
"COLOMBI, S","MELOTT, A",1
"MUCH, R","WILMS, J",0
"CELOTTI, A","SALAMON, M",0
"FANELLI, MN","HUGHES, SMG",0
"FOSTER, RS","BREMER, M",0
"SHIGEYAMA, T","GREEN, SF",0
"THORSETT, SE","BEGAM, MC",0
"HINES, DC","SANDERS, DB",0
"BOHRINGER, H","ZHAO, P",0
"FRUCHTER, AS","KLEIJN, GAV",0
"UCHIHORI, Y","GUNJI, S",0
"NEUMANN, DM","PAERELS, F",0
"SCHECHTER, PL","MCNAMARA, BR",0
"MAURITZ, K","YOUNG, KK",1
"FREUDLING, W","JANNUZI, BT",0
"MERRIFIELD, MR","CANAVEZES, A",0
"CONNOLLY, AJ","GWYN, SDJ",1
"FILIPPENKO, AV","DOPITA, M",1
"TSUJIMOTO, T","COHEN, M",0
"MASSO, J","ALOY, MA",0
"MERRIFIELD, MR","BOHRINGER, H",0
"BROCATO, E","NICASTRO, L",0
"WALLER, WH","HOLLIS, JI",1
"FEVRE, OL","BERTIN, E",1
"SCHUTTE, A","SITKO, M",1
"PACKHAM, C","SWATERS, R",1
"SARGENT, WLW","COHEN, M",0
"SADAT, R","PROUST, D",0
"ULVESTAD, JS","ANTONUCCI, RRJ",1
"NAKAMURA, T","BUONANNO, R",0
"CLAVEL, J","VIGROUX, L",0
"PEACOCK, JA","STETSON, PB",0
"COLLINS, CA","FRANCESCO, GD",0
"COMBES, F","HIGDON, JL",0
"KAPER, L","HOUGH, JH",0
"KONISHI, T","KAKIMOTO, F",1
"BOUVIER, J","CHU, YH",0
"SUTHERLAND, W","BASILAKOS, S",0
"SQUIRES, G","TONRY, JL",0
"PETTINI, M","PETTININI, M",0
"SILVERBERG, RF","RICHARDS, PL",0
"ZAND, JJMIT","STARR, R",0
"IWASAWA, K","SCHARF, C",0
"KRENNRICH, F","MACRI, J",0
"HAYNES, MP","FORBES, DA",0
"RAMSEYER, T","MCCAUGHREAN, M",0
"TAGLIAFERRI, G","GUZIY, S",0
"MACRI, L","WRIGHT, AE",0
"COSTA, LND","HAYNES, M",1
"TRAN, HD","SCHOMMER, RA",0
"SMOOT, GF","CASAS, R",0
"MACCARONE, C","ESPINOSA, JMR",0
"SEMBROSKI, G","YU, W",0
"JOHNSON, WN","CHENG, LX",1
"SEIFFERT, MD","IACOANGELI, A",0
"PEDERSEN, H","COCCO, V",0
"GIBSON, BK","KING, LJ",0
"LUBIN, L","BERK, DEV",0
"ROMA, A","SUZUKI, T",0
"RUTLEDGE, R","VAUGHAN, BA",0
"MCMAHON, RG","FALCO, EE",1
"PENNYPACKER, CR","DIETRICH, M",0
"BORRILL, J","CHEN, W",0
"J, G","MANSOUX, B",0
"MAZZALI, PA","MATSUBARA, Y",0
"HILL, JM","SCOVILLE, NZ",0
"BARGER, AJ","PRICE, I",0
"GROVE, EJ","LEACH, CM",0
"PETERSON, V","YAMAGUCHI, A",1
"COOK, KH","BREUGEL, WV",0
"LIVIO, M","PERRINO, A",0
"ESPINOSA, JMR","SWATERS, R",0
